-3.5146760770		-nan(ind)		-0.0204943556		-3.5146760770		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
1.9863328627		-nan(ind)		-0.0909247861		1.9863328627		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
4.3474416325		-nan(ind)		-0.0112645084		4.3474416325		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
0.5258576070		0.8775936461		-0.6933545805		0.5258576070		0.8775936461		0.0000000000		0.0000000000		0.0000000000		
-1.7626882034		-nan(ind)		-0.1201439454		-1.7626882034		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
3.1435588693		-nan(ind)		-0.0278573096		3.1435588693		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-0.1630172040		0.9868858016		-0.9614223694		-0.1630172040		0.9868858016		0.0000000000		0.0000000000		0.0000000000		
1.2850782457		0.4777654070		-0.2316224814		1.2850782457		0.4777654070		0.0000000000		0.0000000000		0.0000000000		
-1.6097759956		0.2352806623		-0.1469292244		-1.6097759956		0.2352806623		0.0000000000		0.0000000000		0.0000000000		
1.5262233997		0.3099982837		-0.1646111623		1.5262233997		0.3099982837		0.0000000000		0.0000000000		0.0000000000		
-0.5308327827		0.8755208223		-0.6890932785		-0.5308327827		0.8755208223		0.0000000000		0.0000000000		0.0000000000		
-1.3348050762		0.4462652871		-0.2155427845		-1.3348050762		0.4462652871		0.0000000000		0.0000000000		0.0000000000		
1.3907601866		0.4093570341		-0.1989584302		1.3907601866		0.4093570341		0.0000000000		0.0000000000		0.0000000000		
-1.3622641877		0.4283709008		-0.2072128064		-1.3622641877		0.4283709008		0.0000000000		0.0000000000		0.0000000000		
-4.1186557977		-nan(ind)		-0.0131346918		-4.1186557977		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-2.3398158882		-nan(ind)		-0.0606969211		-2.3398158882		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-3.7149903816		-nan(ind)		-0.0175612997		-3.7149903816		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-0.2499177082		0.9697023072		-0.9131283271		-0.2499177082		0.9697023072		0.0000000000		0.0000000000		0.0000000000		
0.8536995472		0.7218713180		-0.4399281679		0.8536995472		0.7218713180		0.0000000000		0.0000000000		0.0000000000		
-1.3964641219		0.4054909454		-0.1973523191		-1.3964641219		0.4054909454		0.0000000000		0.0000000000		0.0000000000		
0.3735358620		0.9346436047		-0.8220758760		0.3735358620		0.9346436047		0.0000000000		0.0000000000		0.0000000000		
-0.4792315119		0.8964298516		-0.7333662599		-0.4792315119		0.8964298516		0.0000000000		0.0000000000		0.0000000000		
-0.4946412847		0.8903260410		-0.7201428727		-0.4946412847		0.8903260410		0.0000000000		0.0000000000		0.0000000000		
-0.6161793857		0.8382793795		-0.6170691671		-0.6161793857		0.8382793795		0.0000000000		0.0000000000		0.0000000000		
-0.5283076590		0.8765743278		-0.6912556226		-0.5283076590		0.8765743278		0.0000000000		0.0000000000		0.0000000000		
2.2363782250		-nan(ind)		-0.0680177856		2.2363782250		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-2.5894359476		-nan(ind)		-0.0467547718		-2.5894359476		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
1.6254140275		0.2190916974		-0.1438783067		1.6254140275		0.2190916974		0.0000000000		0.0000000000		0.0000000000		
2.5303661583		-nan(ind)		-0.0496489560		2.5303661583		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-3.2663955540		-nan(ind)		-0.0250859507		-3.2663955540		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
0.4999269721		0.8882041629		-0.7156044582		0.4999269721		0.8882041629		0.0000000000		0.0000000000		0.0000000000		
-2.1441205687		-nan(ind)		-0.0755157590		-2.1441205687		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-1.1450409677		0.5617693793		-0.2846207701		-1.1450409677		0.5617693793		0.0000000000		0.0000000000		0.0000000000		
3.5882151346		-nan(ind)		-0.0193480409		3.5882151346		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-2.3561855141		-nan(ind)		-0.0596318011		-2.3561855141		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-2.0752799320		-nan(ind)		-0.0817998562		-2.0752799320		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-3.8874097373		-nan(ind)		-0.0154624270		-3.8874097373		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-0.8837420305		0.7061462172		-0.4207306288		-0.8837420305		0.7061462172		0.0000000000		0.0000000000		0.0000000000		
-0.2092330994		0.9785746880		-0.9377508920		-0.2092330994		0.9785746880		0.0000000000		0.0000000000		0.0000000000		
2.9323221713		-nan(ind)		-0.0336274583		2.9323221713		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
2.5219566886		-nan(ind)		-0.0500794760		2.5219566886		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-0.0451978292		0.9989796198		-0.9969435405		-0.0451978292		0.9989796198		0.0000000000		0.0000000000		0.0000000000		
-0.1441719378		0.9897135794		-0.9696125566		-0.1441719378		0.9897135794		0.0000000000		0.0000000000		0.0000000000		
-1.0162500183		0.6346417208		-0.3450400649		-1.0162500183		0.6346417208		0.0000000000		0.0000000000		0.0000000000		
-1.7502946914		-nan(ind)		-0.1220800091		-1.7502946914		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-2.4089511886		-nan(ind)		-0.0563566157		-2.4089511886		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-1.3717074748		0.4221230594		-0.2044342524		-1.3717074748		0.4221230594		0.0000000000		0.0000000000		0.0000000000		
0.7793079541		0.7599565138		-0.4907339646		0.7793079541		0.7599565138		0.0000000000		0.0000000000		0.0000000000		
1.6018365273		0.2431533113		-0.1485080058		1.6018365273		0.2431533113		0.0000000000		0.0000000000		0.0000000000		
-0.6859091569		0.8057963667		-0.5608092128		-0.6859091569		0.8057963667		0.0000000000		0.0000000000		0.0000000000		
2.5766197319		-nan(ind)		-0.0473639439		2.5766197319		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
3.5405800307		-nan(ind)		-0.0200806878		3.5405800307		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
1.3110569437		0.4614434232		-0.2230577215		1.3110569437		0.4614434232		0.0000000000		0.0000000000		0.0000000000		
-0.7503324894		0.7744318257		-0.5117549057		-0.7503324894		0.7744318257		0.0000000000		0.0000000000		0.0000000000		
-0.2217857357		0.9759889502		-0.9305066073		-0.2217857357		0.9759889502		0.0000000000		0.0000000000		0.0000000000		
0.1908851093		0.9821045369		-0.9477320303		0.1908851093		0.9821045369		0.0000000000		0.0000000000		0.0000000000		
0.4085474343		0.9227384960		-0.7933108534		0.4085474343		0.9227384960		0.0000000000		0.0000000000		0.0000000000		
1.0073213245		0.6395671302		-0.3496919482		1.0073213245		0.6395671302		0.0000000000		0.0000000000		0.0000000000		
0.5063926580		0.8855894201		-0.7100529343		0.5063926580		0.8855894201		0.0000000000		0.0000000000		0.0000000000		
0.0964467195		0.9953704970		-0.9862075405		0.0964467195		0.9953704970		0.0000000000		0.0000000000		0.0000000000		
-0.0866814921		0.9962571942		-0.9888344121		-0.0866814921		0.9962571942		0.0000000000		0.0000000000		0.0000000000		
-3.0207222208		-nan(ind)		-0.0310400719		-3.0207222208		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
1.3501136344		0.4363374853		-0.2108522606		1.3501136344		0.4363374853		0.0000000000		0.0000000000		0.0000000000		
1.5393040398		0.2992611161		-0.1616814281		1.5393040398		0.2992611161		0.0000000000		0.0000000000		0.0000000000		
4.8630763332		-nan(ind)		-0.0081712317		4.8630763332		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
1.3707015734		0.4227910044		-0.2047281674		1.3707015734		0.4227910044		0.0000000000		0.0000000000		0.0000000000		
1.7364791746		-nan(ind)		-0.1242834441		1.7364791746		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-0.6528605492		0.8213981061		-0.5871067404		-0.6528605492		0.8213981061		0.0000000000		0.0000000000		0.0000000000		
-1.5886304044		0.2558060325		-0.1511795340		-1.5886304044		0.2558060325		0.0000000000		0.0000000000		0.0000000000		
0.7675340197		0.7658642375		-0.4991943781		0.7675340197		0.7658642375		0.0000000000		0.0000000000		0.0000000000		
2.0392813823		-nan(ind)		-0.0853480419		2.0392813823		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-0.2605808693		0.9671457716		-0.9061553578		-0.2605808693		0.9671457716		0.0000000000		0.0000000000		0.0000000000		
-1.2544962292		0.4966426442		-0.2421852725		-1.2544962292		0.4966426442		0.0000000000		0.0000000000		0.0000000000		
-2.9346408602		-nan(ind)		-0.0335560960		-2.9346408602		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-3.2178016862		-nan(ind)		-0.0261374042		-3.2178016862		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
1.2709732178		0.4865147992		-0.2364283579		1.2709732178		0.4865147992		0.0000000000		0.0000000000		0.0000000000		
0.4960098723		0.8897780013		-0.7189678180		0.4960098723		0.8897780013		0.0000000000		0.0000000000		0.0000000000		
2.6012869910		-nan(ind)		-0.0462003970		2.6012869910		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-0.0267982133		0.9996410567		-0.9989237498		-0.0267982133		0.9996410567		0.0000000000		0.0000000000		0.0000000000		
-1.2259961719		0.5139416099		-0.2525174463		-1.2259961719		0.5139416099		0.0000000000		0.0000000000		0.0000000000		
-1.1583071070		0.5540515429		-0.2790679566		-1.1583071070		0.5540515429		0.0000000000		0.0000000000		0.0000000000		
-0.6505623416		0.8224696491		-0.5889612787		-0.6505623416		0.8224696491		0.0000000000		0.0000000000		0.0000000000		
-0.5152282711		0.8819827399		-0.7024691862		-0.5152282711		0.8819827399		0.0000000000		0.0000000000		0.0000000000		
-0.9192616608		0.6873162215		-0.3990162791		-0.9192616608		0.6873162215		0.0000000000		0.0000000000		0.0000000000		
3.1000516256		-nan(ind)		-0.0289339197		3.1000516256		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
0.4525123133		0.9067116132		-0.7562148341		0.4525123133		0.9067116132		0.0000000000		0.0000000000		0.0000000000		
-3.5426798257		-nan(ind)		-0.0200476355		-3.5426798257		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
1.6479903725		0.1937201011		-0.1396075272		1.6479903725		0.1937201011		0.0000000000		0.0000000000		0.0000000000		
1.3578253056		0.4312905171		-0.2085339283		1.3578253056		0.4312905171		0.0000000000		0.0000000000		0.0000000000		
-0.4547640469		0.9058603681		-0.7542954135		-0.4547640469		0.9058603681		0.0000000000		0.0000000000		0.0000000000		
1.9441722322		-nan(ind)		-0.0956939849		1.9441722322		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
1.3932059623		0.4077018949		-0.1982678975		1.3932059623		0.4077018949		0.0000000000		0.0000000000		0.0000000000		
1.1534485096		0.5568831959		-0.2810878946		1.1534485096		0.5568831959		0.0000000000		0.0000000000		0.0000000000		
4.7400339293		-nan(ind)		-0.0087960574		4.7400339293		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-0.8956300447		0.6998722614		-0.4133447704		-0.8956300447		0.6998722614		0.0000000000		0.0000000000		0.0000000000		
1.8259570642		-nan(ind)		-0.1108278027		1.8259570642		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
0.8469476238		0.7253792391		-0.4443478192		0.8469476238		0.7253792391		0.0000000000		0.0000000000		0.0000000000		
1.4613990506		0.3597793918		-0.1800946880		1.4613990506		0.3597793918		0.0000000000		0.0000000000		0.0000000000		
-2.7620262127		-nan(ind)		-0.0394525647		-2.7620262127		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-2.3256375935		-nan(ind)		-0.0616390940		-2.3256375935		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-2.4052372613		-nan(ind)		-0.0565795198		-2.4052372613		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-1.9570866132		-nan(ind)		-0.0942006602		-1.9570866132		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
2.9716375074		-nan(ind)		-0.0324435231		2.9716375074		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-2.2845478919		-nan(ind)		-0.0644766556		-2.2845478919		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-1.1585448280		0.5539128439		-0.2789695300		-1.1585448280		0.5539128439		0.0000000000		0.0000000000		0.0000000000		
0.4578743663		0.9046798526		-0.7516418948		0.4578743663		0.9046798526		0.0000000000		0.0000000000		0.0000000000		
0.7361070499		0.7814581823		-0.5223183648		0.7361070499		0.7814581823		0.0000000000		0.0000000000		0.0000000000		
-2.5147034843		-nan(ind)		-0.0504546492		-2.5147034843		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
1.8558787907		-nan(ind)		-0.1067325754		1.8558787907		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-1.8115871379		-nan(ind)		-0.1128634020		-1.8115871379		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
0.8211464100		0.7386923573		-0.4615909769		0.8211464100		0.7386923573		0.0000000000		0.0000000000		0.0000000000		
-4.0329024993		-nan(ind)		-0.0139404387		-4.0329024993		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
0.3777409859		0.9332560974		-0.8186690199		0.3777409859		0.9332560974		0.0000000000		0.0000000000		0.0000000000		
-1.7437241508		-nan(ind)		-0.1231219305		-1.7437241508		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
3.2971805348		-nan(ind)		-0.0244482130		3.2971805348		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-0.7548009333		0.7722136102		-0.5084694517		-0.7548009333		0.7722136102		0.0000000000		0.0000000000		0.0000000000		
0.2461530182		0.9705823670		-0.9155412248		0.2461530182		0.9705823670		0.0000000000		0.0000000000		0.0000000000		
-0.0794152293		0.9968565077		-0.9906138661		-0.0794152293		0.9968565077		0.0000000000		0.0000000000		0.0000000000		
3.0078596023		-nan(ind)		-0.0314001102		3.0078596023		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-4.5292380856		-nan(ind)		-0.0100211676		-4.5292380856		-nan(ind)		0.0000000000		0.0000000000		0.0000000000		
-0.4949393358		0.8902067704		-0.7198869734		-0.4949393358		0.8902067704		0.0000000000		0.0000000000		0.0000000000		
